IndividID,GroupRef,Date,Age_years,Sex,WeightGain_g,RateWeightGain_ghr,SessionID,GroupName,GroupSize,Pups,habitat,Count,month,year,breedingyear,season,Babysitting,anypups,PupPresence
2728,36,04/06/2013,1.223819302,F,28,7.777777778,36 2013-06-04,Whiskers,11,0,Shrubland,8,6,2013,2012/2013,May-Sep,N,N,neither
2733,36,04/06/2013,1.223819302,M,5,1.369863014,36 2013-06-04,Whiskers,11,0,Shrubland,8,6,2013,2012/2013,May-Sep,N,N,neither
2745,36,04/06/2013,4.421629021,M,5,1.388888889,36 2013-06-04,Whiskers,11,0,Shrubland,8,6,2013,2012/2013,May-Sep,N,N,neither
1574,18,04/06/2013,6.357289528,M,15,3.862660944,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
1695,18,04/06/2013,5.415468857,F,21,5.47826087,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
1767,18,04/06/2013,4.777549624,F,28,6.970954357,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
1845,18,04/06/2013,4.344969199,M,15,3.673469388,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2002,18,04/06/2013,3.718001369,F,24,6.050420168,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2011,18,04/06/2013,3.498973306,F,18,4.635193133,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2379,18,04/06/2013,2.36550308,M,9,2.231404959,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2380,18,04/06/2013,2.36550308,M,19,4.578313253,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2386,18,04/06/2013,2.36550308,F,19,4.672131148,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2429,18,04/06/2013,2.075290897,M,6,1.506276151,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2432,18,04/06/2013,2.075290897,F,1,0.254237288,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2433,18,04/06/2013,2.075290897,M,17,4.303797468,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2632,18,04/06/2013,2.581793292,M,12,3.063829787,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2633,18,04/06/2013,1.760438056,M,14,3.414634146,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
2641,18,04/06/2013,1.270362765,M,-8,-2.051282051,18 2013-06-04,Lazuli,23,0,White sand,12,6,2013,2012/2013,May-Sep,N,N,neither
1884,94,04/06/2013,3.238877481,F,5,1.5,94 2013-06-04,Mayans,9,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2083,94,04/06/2013,3.704312115,M,12,3.54679803,94 2013-06-04,Mayans,9,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2357,94,04/06/2013,2.516084873,F,21,6.206896552,94 2013-06-04,Mayans,9,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2515,94,04/06/2013,2.264202601,F,12,3.512195122,94 2013-06-04,Mayans,9,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2519,94,04/06/2013,1.585215606,M,6,1.730769231,94 2013-06-04,Mayans,9,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2784,94,04/06/2013,1.221081451,M,10,2.985074627,94 2013-06-04,Mayans,9,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2785,94,04/06/2013,1.221081451,F,8,2.4,94 2013-06-04,Mayans,9,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
1731,77,04/06/2013,7.422313484,M,7,2.048780488,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2141,77,04/06/2013,3.534565366,M,8,2.296650718,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2143,77,04/06/2013,3.315537303,M,28,7.567567568,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2145,77,04/06/2013,3.315537303,M,13,3.594470046,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2146,77,04/06/2013,3.09650924,M,24,6.545454545,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2149,77,04/06/2013,3.09650924,F,35,10.44776119,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2150,77,04/06/2013,2.707734428,F,33,9.124423963,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2152,77,04/06/2013,2.707734428,M,5,1.492537313,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2360,77,04/06/2013,2.494182067,F,19,5.229357798,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2361,77,04/06/2013,2.494182067,M,37,10.88235294,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2365,77,04/06/2013,2.494182067,M,17,4.636363636,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2367,77,04/06/2013,2.494182067,M,18,5.242718447,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2455,77,04/06/2013,1.804243669,M,25,7.246376812,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2458,77,04/06/2013,1.804243669,M,22,6.502463054,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2717,77,04/06/2013,2.277891855,M,24,7.128712871,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2718,77,04/06/2013,1.35523614,M,23,6.54028436,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2721,77,04/06/2013,1.35523614,M,28,8.358208955,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2722,77,04/06/2013,1.587953457,M,21,6.086956522,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2723,77,04/06/2013,1.587953457,M,27,7.980295567,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2724,77,04/06/2013,1.587953457,M,25,7.142857143,77 2013-06-04,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
1783,36,05/06/2013,4.640657084,F,6,1.904761905,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
1812,36,05/06/2013,4.563997262,M,19,6.063829787,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
1999,36,05/06/2013,4.34770705,M,20,6.282722513,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2001,36,05/06/2013,3.72073922,M,-3,-0.927835052,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2165,36,05/06/2013,3.307323751,M,13,3.959390863,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2421,36,05/06/2013,2.160164271,M,2,0.625,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2727,36,05/06/2013,1.226557153,F,14,4.468085106,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2728,36,05/06/2013,1.226557153,F,30,9.574468085,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2732,36,05/06/2013,1.790554415,M,1,0.310880829,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2733,36,05/06/2013,1.226557153,M,-3,-0.947368421,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
2745,36,05/06/2013,4.424366872,M,2,0.603015075,36 2013-06-05,Whiskers,11,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
943,65,05/06/2013,8.501026694,F,32,9.186602871,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
1737,65,05/06/2013,4.807665982,M,15,4.347826087,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2351,65,05/06/2013,2.548939083,F,28,7.706422018,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2354,65,05/06/2013,2.548939083,F,29,8.20754717,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2403,65,05/06/2013,2.324435318,M,6,1.621621622,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2404,65,05/06/2013,2.324435318,F,17,4.722222222,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2406,65,05/06/2013,2.324435318,M,27,7.105263158,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2407,65,05/06/2013,2.324435318,M,21,5.833333333,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2449,65,05/06/2013,1.828884326,M,29,7.909090909,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2614,65,05/06/2013,1.385352498,M,12,3.412322275,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2615,65,05/06/2013,1.385352498,M,31,8.266666667,65 2013-06-05,Jaxx,16,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
1808,86,06/06/2013,4.59137577,M,9,2.117647059,86 2013-06-06,Pandora,6,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
1873,86,06/06/2013,3.707049966,F,6,1.40077821,86 2013-06-06,Pandora,6,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
1877,86,06/06/2013,3.471594798,F,12,2.834645669,86 2013-06-06,Pandora,6,0,White sand,10,6,2013,2012/2013,May-Sep,N,N,neither
1502,62,06/06/2013,8.720054757,F,-10,-2.97029703,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
1857,62,06/06/2013,4.284736482,M,29,8.83248731,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
1888,62,06/06/2013,5.366187543,M,16,4.948453608,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
1904,62,06/06/2013,3.715263518,M,9,2.647058824,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
1906,62,06/06/2013,3.676933607,M,10,2.955665025,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2349,62,06/06/2013,2.576317591,M,2,0.585365854,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2392,62,06/06/2013,2.357289528,M,18,5.482233503,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2437,62,06/06/2013,2.357289528,M,7,2.153846154,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2438,62,06/06/2013,2.357289528,F,18,5.595854922,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2439,62,06/06/2013,2.357289528,M,15,4.47761194,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2530,62,06/06/2013,1.535934292,F,13,3.9,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2532,62,06/06/2013,2.576317591,M,17,5.1,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2533,62,06/06/2013,2.357289528,M,18,5.118483412,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2536,62,06/06/2013,1.749486653,M,15,4.07239819,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2538,62,06/06/2013,1.749486653,M,-6,-1.714285714,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2541,62,06/06/2013,1.535934292,M,15,4.545454545,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2737,62,06/06/2013,1.749486653,M,6,1.773399015,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2742,62,06/06/2013,1.314168378,M,40,11.32075472,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2743,62,06/06/2013,1.314168378,M,10,3.045685279,62 2013-06-06,Baobab,29,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
1731,77,06/06/2013,7.427789185,M,18,5.142857143,77 2013-06-06,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2150,77,06/06/2013,2.71321013,F,22,6.43902439,77 2013-06-06,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2360,77,06/06/2013,2.499657769,F,25,7.246376812,77 2013-06-06,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2717,77,06/06/2013,2.283367556,M,23,6.699029126,77 2013-06-06,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2723,77,06/06/2013,1.593429158,M,27,7.86407767,77 2013-06-06,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2724,77,06/06/2013,1.593429158,M,27,7.714285714,77 2013-06-06,Van Helsing,20,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
1812,36,07/06/2013,4.569472964,M,18,5.567010309,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
1999,36,07/06/2013,4.353182752,M,7,2.164948454,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2001,36,07/06/2013,3.726214921,M,2,0.606060606,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2165,36,07/06/2013,3.312799452,M,9,2.741116751,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2421,36,07/06/2013,2.165639973,M,6,1.836734694,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2727,36,07/06/2013,1.232032854,F,6,1.846153846,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2728,36,07/06/2013,1.232032854,F,30,9.375,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2732,36,07/06/2013,1.796030116,M,1,0.306122449,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2733,36,07/06/2013,1.232032854,M,5,1.554404145,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
2745,36,07/06/2013,4.429842574,M,8,2.5,36 2013-06-07,Whiskers,11,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
815,34,07/06/2013,9.538672142,F,1,0.292682927,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
1801,34,07/06/2013,4.574948665,F,-4,-1.15942029,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2059,34,07/06/2013,4.224503765,M,13,3.786407767,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2347,34,07/06/2013,2.611909651,F,-3,-0.87804878,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2381,34,07/06/2013,2.379192334,M,16,4.682926829,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2427,34,07/06/2013,2.149212868,F,-26,-7.722772277,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2436,34,07/06/2013,2.379192334,M,22,6.534653465,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2451,34,07/06/2013,1.812457221,F,2,0.585365854,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2452,34,07/06/2013,1.812457221,F,11,3.267326733,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2622,34,07/06/2013,1.396303901,F,-14,-4.077669903,34 2013-06-07,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
1771,7,07/06/2013,4.717316906,M,-5,-1.41509434,7 2013-06-07,Drie Doring,14,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
1934,7,07/06/2013,3.290896646,F,20,5.529953917,7 2013-06-07,Drie Doring,14,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2363,7,07/06/2013,2.494182067,M,13,3.75,7 2013-06-07,Drie Doring,14,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2408,7,07/06/2013,2.275154004,M,28,8,7 2013-06-07,Drie Doring,14,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2409,7,07/06/2013,2.275154004,F,12,3.692307692,7 2013-06-07,Drie Doring,14,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2554,7,07/06/2013,1.300479124,F,0,0,7 2013-06-07,Drie Doring,14,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2557,7,07/06/2013,1.300479124,M,13,3.9,7 2013-06-07,Drie Doring,14,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2049,78,08/06/2013,4.774811773,M,25,7.042253521,78 2013-06-08,Ewoks,9,0,Savanna,14,6,2013,2012/2013,May-Sep,N,N,neither
2560,78,08/06/2013,2.343600274,F,9,2.523364486,78 2013-06-08,Ewoks,9,0,Savanna,14,6,2013,2012/2013,May-Sep,N,N,neither
2562,78,08/06/2013,2.343600274,F,11,3.041474654,78 2013-06-08,Ewoks,9,0,Savanna,14,6,2013,2012/2013,May-Sep,N,N,neither
2564,78,08/06/2013,2.343600274,M,32,8.888888889,78 2013-06-08,Ewoks,9,0,Savanna,14,6,2013,2012/2013,May-Sep,N,N,neither
2565,78,08/06/2013,1.303216975,M,26,7.090909091,78 2013-06-08,Ewoks,9,0,Savanna,14,6,2013,2012/2013,May-Sep,N,N,neither
1808,86,08/06/2013,4.596851472,M,18,4.931506849,86 2013-06-08,Pandora,6,0,Shrubland,9,6,2013,2012/2013,May-Sep,N,N,neither
1873,86,08/06/2013,3.712525667,F,15,4.128440367,86 2013-06-08,Pandora,6,0,Shrubland,9,6,2013,2012/2013,May-Sep,N,N,neither
1877,86,08/06/2013,3.4770705,F,15,4.128440367,86 2013-06-08,Pandora,6,0,Shrubland,9,6,2013,2012/2013,May-Sep,N,N,neither
943,65,08/06/2013,8.509240246,F,12,3.428571429,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
1737,65,08/06/2013,4.815879535,M,28,8,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2351,65,08/06/2013,2.557152635,F,9,2.547169811,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2354,65,08/06/2013,2.557152635,F,13,3.696682464,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2404,65,08/06/2013,2.332648871,F,49,14,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2406,65,08/06/2013,2.332648871,M,13,3.696682464,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2449,65,08/06/2013,1.837097878,M,28,7.924528302,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2615,65,08/06/2013,1.393566051,M,39,10.93457944,65 2013-06-08,Jaxx,16,0,White sand,11,6,2013,2012/2013,May-Sep,N,N,neither
2043,70,08/06/2013,2.899383984,F,17,4.744186047,70 2013-06-08,Nequoia,5,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2044,70,08/06/2013,2.899383984,F,31,8.611111111,70 2013-06-08,Nequoia,5,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2219,70,08/06/2013,5.434633812,F,15,4.205607477,70 2013-06-08,Nequoia,5,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2661,70,08/06/2013,1.314168378,F,11,3.113207547,70 2013-06-08,Nequoia,5,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2052,28,10/06/2013,4.607802875,F,-4,-1.148325359,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2068,28,10/06/2013,2.699520876,M,-26,-7.464114833,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2382,28,10/06/2013,2.387405886,F,-7,-1.981132075,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2689,28,10/06/2013,1.765913758,F,-18,-5.094339623,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2690,28,10/06/2013,1.765913758,F,-5,-1.421800948,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2693,28,10/06/2013,1.382614648,F,-10,-2.857142857,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2694,28,10/06/2013,1.382614648,F,-18,-5.142857143,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2695,28,10/06/2013,1.382614648,F,-23,-6.448598131,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
2697,28,10/06/2013,1.382614648,M,6,1.714285714,28 2013-06-10,Rascals,11,0,Savanna,9,6,2013,2012/2013,May-Sep,N,N,neither
1781,90,10/06/2013,4.654346338,M,6,1.506276151,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
1782,90,10/06/2013,4.654346338,M,-18,-4.886877828,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
1834,90,10/06/2013,4.429842574,M,15,3.947368421,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2081,90,10/06/2013,3.72073922,F,-8,-2.133333333,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2082,90,10/06/2013,3.72073922,F,-18,-4.843049327,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2445,90,10/06/2013,1.859000684,F,0,0,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2703,90,10/06/2013,1.368925394,M,27,7.232142857,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2704,90,10/06/2013,1.368925394,M,9,2.454545455,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2705,90,10/06/2013,1.368925394,M,9,2.432432432,90 2013-06-10,Uberkatz,10,0,Savanna,6,6,2013,2012/2013,May-Sep,N,N,neither
2396,75,11/06/2013,2.36550308,M,6,1.636363636,75 2013-06-11,Sequoia,9,0,White sand,7,6,2013,2012/2013,May-Sep,N,N,neither
1781,90,11/06/2013,4.657084189,M,13,3.842364532,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
1782,90,11/06/2013,4.657084189,M,19,5.377358491,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
1834,90,11/06/2013,4.432580424,M,11,3.098591549,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
2081,90,11/06/2013,3.72347707,F,21,6,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
2082,90,11/06/2013,3.72347707,F,10,2.843601896,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
2445,90,11/06/2013,1.861738535,F,16,4.705882353,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
2703,90,11/06/2013,1.371663244,M,15,4.390243902,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
2704,90,11/06/2013,1.371663244,M,34,10.0990099,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
2705,90,11/06/2013,1.371663244,M,15,4.433497537,90 2013-06-11,Uberkatz,10,0,Savanna,11,6,2013,2012/2013,May-Sep,N,N,neither
815,34,11/06/2013,9.549623546,F,18,5.482233503,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
1801,34,11/06/2013,4.585900068,F,16,4.848484848,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
1997,34,11/06/2013,2.836413415,F,4,1.170731707,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2059,34,11/06/2013,4.235455168,M,20,5.741626794,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2381,34,11/06/2013,2.390143737,M,17,5.04950495,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2436,34,11/06/2013,2.390143737,M,11,3.350253807,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2451,34,11/06/2013,1.823408624,F,11,3.3,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
2453,34,11/06/2013,1.823408624,M,12,3.512195122,34 2013-06-11,Kungfu,15,0,Savanna,13,6,2013,2012/2013,May-Sep,N,N,neither
