GroupRef,Date,VisitTime,BurrowRef_New,BurrowRef,Longitude_New,Latitude_New,habitat,Date2,VisitTime2,BurrowRef_New2,BurrowRef2,Longitude_New2,Latitude_New2,BurrowChange,distance_m,GroupSize,nPups,Babysitting,anypups,PupPresence,year,month,breedingyear,season,GroupSize_z
36,09/07/2002,A,1214,354,21.83975958,-26.96775204,Savanna,10/07/2002,A,538,18,21.83522271,-26.9652197,1,531,18,0,N,N,neither,2002,7,2001/2002,May-Sep,0.734014433
8,11/07/2002,A,489,300,21.82488196,-26.97856989,White sand,11/07/2002,P,49,533,21.81986501,-26.975575,1,598,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
18,11/07/2002,A,13,294,21.82130003,-26.96598337,Savanna,12/07/2002,A,13,294,21.82130003,-26.96598337,0,0,16,0,N,N,neither,2002,7,2001/2002,May-Sep,0.43869951
9,12/07/2002,A,2003,316,21.8451795,-26.99804164,White sand,13/07/2002,A,2003,316,21.8451795,-26.99804164,0,0,40,4,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,3.982478586
8,13/07/2002,A,49,533,21.81986501,-26.975575,Shrubland,13/07/2002,P,49,533,21.81986501,-26.975575,0,0,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
10,13/07/2002,A,854,319,21.8487449,-26.96401949,Shrubland,14/07/2002,A,1176,1071,21.84679732,-26.96108851,1,379,9,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.59490272
28,13/07/2002,A,2720,428,21.85310952,-26.98326535,White sand,14/07/2002,A,2720,428,21.85310952,-26.98326535,0,0,33,0,N,N,neither,2002,7,2001/2002,May-Sep,2.948876356
35,13/07/2002,A,516,323,21.84916425,-26.97021917,White sand,14/07/2002,A,2690,1209,21.85707131,-26.96857338,1,805,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
36,13/07/2002,A,538,18,21.83522271,-26.9652197,Shrubland,14/07/2002,A,538,18,21.83522271,-26.9652197,0,0,18,0,N,N,neither,2002,7,2001/2002,May-Sep,0.734014433
35,14/07/2002,A,2690,1209,21.85707131,-26.96857338,White sand,15/07/2002,A,2690,1209,21.85707131,-26.96857338,0,0,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
36,14/07/2002,A,538,18,21.83522271,-26.9652197,Shrubland,15/07/2002,A,538,18,21.83522271,-26.9652197,0,0,16,0,N,N,neither,2002,7,2001/2002,May-Sep,0.43869951
41,14/07/2002,A,368,988,21.83048771,-26.98680707,White sand,15/07/2002,A,368,988,21.83048771,-26.98680707,0,0,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
7,15/07/2002,A,2142,832,21.85161,-27.00466443,White sand,16/07/2002,A,2142,832,21.85161,-27.00466443,0,0,18,4,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.734014433
35,15/07/2002,A,2690,1209,21.85707131,-26.96857338,White sand,15/07/2002,P,2690,1209,21.85707131,-26.96857338,0,0,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
36,15/07/2002,A,538,18,21.83522271,-26.9652197,Shrubland,16/07/2002,A,527,974,21.82927977,-26.96679859,1,615,16,0,N,N,neither,2002,7,2001/2002,May-Sep,0.43869951
41,15/07/2002,A,368,988,21.83048771,-26.98680707,White sand,16/07/2002,A,1362,456,21.82815392,-26.99055802,1,477,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
7,16/07/2002,A,2142,832,21.85161,-27.00466443,White sand,17/07/2002,A,2007,1138,21.85437008,-27.00446712,1,274,18,4,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.734014433
28,16/07/2002,A,2720,428,21.85310952,-26.98326535,White sand,17/07/2002,A,2612,380,21.86275979,-26.98758531,1,1070,32,0,N,N,neither,2002,7,2001/2002,May-Sep,2.801218894
36,16/07/2002,A,527,974,21.82927977,-26.96679859,White sand,17/07/2002,A,527,974,21.82927977,-26.96679859,0,0,17,0,N,N,neither,2002,7,2001/2002,May-Sep,0.586356972
41,16/07/2002,A,1362,456,21.82815392,-26.99055802,Shrubland,16/07/2002,P,1362,456,21.82815392,-26.99055802,0,0,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
7,17/07/2002,A,2007,1138,21.85437008,-27.00446712,White sand,18/07/2002,A,2007,1138,21.85437008,-27.00446712,0,0,18,4,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.734014433
8,17/07/2002,A,481,538,21.82420495,-26.98522755,White sand,18/07/2002,A,472,946,21.8282597,-26.98299184,1,472,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
35,17/07/2002,A,2690,1209,21.85707131,-26.96857338,White sand,18/07/2002,A,2690,1209,21.85707131,-26.96857338,0,0,31,0,N,N,neither,2002,7,2001/2002,May-Sep,2.653561433
7,18/07/2002,A,2007,1138,21.85437008,-27.00446712,White sand,19/07/2002,A,2007,1138,21.85437008,-27.00446712,0,0,18,4,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.734014433
8,18/07/2002,A,472,946,21.8282597,-26.98299184,White sand,19/07/2002,A,472,946,21.8282597,-26.98299184,0,0,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
18,18/07/2002,A,13,294,21.82130003,-26.96598337,Savanna,18/07/2002,P,465,373,21.8238198,-26.96278601,1,434,14,0,N,N,neither,2002,7,2001/2002,May-Sep,0.143384587
40,18/07/2002,A,471,944,21.83562119,-26.9768816,White sand,19/07/2002,A,511,313,21.83289355,-26.97593168,1,290,19,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.881671895
41,18/07/2002,A,1362,456,21.82815392,-26.99055802,Shrubland,19/07/2002,A,1362,456,21.82815392,-26.99055802,0,0,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
28,19/07/2002,A,2612,380,21.86275979,-26.98758531,White sand,20/07/2002,A,2612,380,21.86275979,-26.98758531,0,0,33,0,N,N,neither,2002,7,2001/2002,May-Sep,2.948876356
40,19/07/2002,A,511,313,21.83289355,-26.97593168,White sand,20/07/2002,A,533,114,21.83574395,-26.97347618,1,393,19,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.881671895
4,20/07/2002,A,568,1001,21.85602391,-26.96487227,Shrubland,21/07/2002,A,330,44,21.85724021,-26.95761228,1,816,22,0,N,N,neither,2002,7,2001/2002,May-Sep,1.324644279
10,20/07/2002,A,1125,1067,21.84652981,-26.96555849,Savanna,21/07/2002,A,542,21,21.82216764,-26.98083376,1,2952,9,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.59490272
18,20/07/2002,A,465,373,21.8238198,-26.96278601,Shrubland,21/07/2002,A,467,941,21.82671424,-26.95626883,1,779,15,0,N,N,neither,2002,7,2001/2002,May-Sep,0.291042049
28,20/07/2002,A,2612,380,21.86275979,-26.98758531,White sand,21/07/2002,A,2612,380,21.86275979,-26.98758531,0,0,33,0,N,N,neither,2002,7,2001/2002,May-Sep,2.948876356
36,20/07/2002,A,1214,354,21.83975958,-26.96775204,Savanna,21/07/2002,A,1214,354,21.83975958,-26.96775204,0,0,16,0,N,N,neither,2002,7,2001/2002,May-Sep,0.43869951
40,20/07/2002,A,533,114,21.83574395,-26.97347618,White sand,21/07/2002,A,533,114,21.83574395,-26.97347618,0,0,17,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.586356972
4,21/07/2002,A,330,44,21.85724021,-26.95761228,White sand,22/07/2002,A,330,44,21.85724021,-26.95761228,0,0,22,0,N,N,neither,2002,7,2001/2002,May-Sep,1.324644279
8,21/07/2002,A,506,960,21.8285342,-26.97092878,White sand,22/07/2002,A,506,960,21.8285342,-26.97092878,0,0,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
10,21/07/2002,A,542,21,21.82216764,-26.98083376,White sand,22/07/2002,A,542,21,21.82216764,-26.98083376,0,0,9,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.59490272
18,21/07/2002,A,467,941,21.82671424,-26.95626883,Savanna,21/07/2002,P,467,941,21.82671424,-26.95626883,0,0,15,0,N,N,neither,2002,7,2001/2002,May-Sep,0.291042049
28,21/07/2002,A,2612,380,21.86275979,-26.98758531,White sand,22/07/2002,A,2612,380,21.86275979,-26.98758531,0,0,33,0,N,N,neither,2002,7,2001/2002,May-Sep,2.948876356
36,21/07/2002,A,1214,354,21.83975958,-26.96775204,Savanna,22/07/2002,A,1214,354,21.83975958,-26.96775204,0,0,14,0,N,N,neither,2002,7,2001/2002,May-Sep,0.143384587
40,21/07/2002,A,533,114,21.83574395,-26.97347618,White sand,22/07/2002,A,533,114,21.83574395,-26.97347618,0,0,16,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.43869951
41,21/07/2002,A,368,988,21.83048771,-26.98680707,White sand,22/07/2002,A,479,948,21.8293283,-26.98442104,1,289,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
8,22/07/2002,A,506,960,21.8285342,-26.97092878,White sand,22/07/2002,P,506,960,21.8285342,-26.97092878,0,0,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
36,22/07/2002,A,1214,354,21.83975958,-26.96775204,Savanna,23/07/2002,A,1214,354,21.83975958,-26.96775204,0,0,14,0,N,N,neither,2002,7,2001/2002,May-Sep,0.143384587
41,22/07/2002,A,479,948,21.8293283,-26.98442104,Shrubland,23/07/2002,A,479,948,21.8293283,-26.98442104,0,0,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
9,23/07/2002,A,2671,487,21.83551792,-26.99006156,White sand,24/07/2002,A,2671,487,21.83551792,-26.99006156,0,0,21,0,N,N,neither,2002,7,2001/2002,May-Sep,1.176986818
36,23/07/2002,A,1214,354,21.83975958,-26.96775204,Savanna,24/07/2002,A,1214,354,21.83975958,-26.96775204,0,0,14,0,N,N,neither,2002,7,2001/2002,May-Sep,0.143384587
41,23/07/2002,A,479,948,21.8293283,-26.98442104,Shrubland,24/07/2002,A,479,948,21.8293283,-26.98442104,0,0,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
4,24/07/2002,A,330,44,21.85724021,-26.95761228,White sand,25/07/2002,A,330,44,21.85724021,-26.95761228,0,0,22,0,N,N,neither,2002,7,2001/2002,May-Sep,1.324644279
28,24/07/2002,A,2612,380,21.86275979,-26.98758531,White sand,25/07/2002,A,2612,380,21.86275979,-26.98758531,0,0,31,0,N,N,neither,2002,7,2001/2002,May-Sep,2.653561433
35,24/07/2002,A,2150,879,21.84416172,-26.97562306,Shrubland,24/07/2002,P,2150,879,21.84416172,-26.97562306,0,0,31,0,N,N,neither,2002,7,2001/2002,May-Sep,2.653561433
40,24/07/2002,A,533,114,21.83574395,-26.97347618,White sand,25/07/2002,A,533,114,21.83574395,-26.97347618,0,0,17,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.586356972
28,25/07/2002,A,2612,380,21.86275979,-26.98758531,White sand,26/07/2002,A,2612,380,21.86275979,-26.98758531,0,0,32,0,N,N,neither,2002,7,2001/2002,May-Sep,2.801218894
10,26/07/2002,A,394,508,21.84983077,-26.96774147,Savanna,27/07/2002,A,394,508,21.84983077,-26.96774147,0,0,1,0,N,N,neither,2002,7,2001/2002,May-Sep,-1.776162412
18,26/07/2002,A,465,373,21.8238198,-26.96278601,Shrubland,27/07/2002,A,465,373,21.8238198,-26.96278601,0,0,15,0,N,N,neither,2002,7,2001/2002,May-Sep,0.291042049
8,27/07/2002,A,506,960,21.8285342,-26.97092878,White sand,28/07/2002,A,506,960,21.8285342,-26.97092878,0,0,30,0,N,N,neither,2002,7,2001/2002,May-Sep,2.505903971
10,27/07/2002,A,394,508,21.84983077,-26.96774147,Savanna,28/07/2002,A,854,319,21.8487449,-26.96401949,1,428,9,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.59490272
28,27/07/2002,A,2612,380,21.86275979,-26.98758531,White sand,28/07/2002,A,2720,428,21.85310952,-26.98326535,1,1070,31,0,N,N,neither,2002,7,2001/2002,May-Sep,2.653561433
35,27/07/2002,A,2150,879,21.84416172,-26.97562306,Shrubland,28/07/2002,A,2150,879,21.84416172,-26.97562306,0,0,31,0,N,N,neither,2002,7,2001/2002,May-Sep,2.653561433
41,27/07/2002,A,1362,456,21.82815392,-26.99055802,Shrubland,28/07/2002,A,1362,456,21.82815392,-26.99055802,0,0,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
10,28/07/2002,A,854,319,21.8487449,-26.96401949,Shrubland,29/07/2002,A,515,1199,21.818965,-26.97968778,1,3427,9,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.59490272
28,28/07/2002,A,2720,428,21.85310952,-26.98326535,White sand,29/07/2002,A,2720,428,21.85310952,-26.98326535,0,0,33,0,N,N,neither,2002,7,2001/2002,May-Sep,2.948876356
40,28/07/2002,A,508,550,21.83369234,-26.98041391,White sand,29/07/2002,A,533,114,21.83574395,-26.97347618,1,798,17,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.586356972
10,29/07/2002,A,515,1199,21.818965,-26.97968778,White sand,29/07/2002,P,854,319,21.8487449,-26.96401949,1,3427,9,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.59490272
35,29/07/2002,A,54,106,21.84337126,-26.96897973,White sand,29/07/2002,P,2150,879,21.84416172,-26.97562306,1,743,27,0,N,N,neither,2002,7,2001/2002,May-Sep,2.062931587
40,29/07/2002,A,533,114,21.83574395,-26.97347618,White sand,30/07/2002,A,533,114,21.83574395,-26.97347618,0,0,17,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.586356972
7,30/07/2002,A,2093,427,21.84801349,-26.99987518,White sand,31/07/2002,A,2093,427,21.84801349,-26.99987518,0,0,22,0,N,N,neither,2002,7,2001/2002,May-Sep,1.324644279
36,30/07/2002,A,531,113,21.83709397,-26.96620164,Savanna,31/07/2002,A,531,113,21.83709397,-26.96620164,0,0,14,0,N,N,neither,2002,7,2001/2002,May-Sep,0.143384587
40,30/07/2002,A,533,114,21.83574395,-26.97347618,White sand,31/07/2002,A,533,114,21.83574395,-26.97347618,0,0,17,3,N,Y,pups_foraging,2002,7,2001/2002,May-Sep,0.586356972
36,31/07/2002,A,531,113,21.83709397,-26.96620164,Savanna,01/08/2002,A,235,55,21.83880799,-26.95972779,1,740,14,0,N,N,neither,2002,7,2001/2002,May-Sep,0.143384587
41,31/07/2002,A,1362,456,21.82815392,-26.99055802,Shrubland,01/08/2002,A,1362,456,21.82815392,-26.99055802,0,0,11,0,N,N,neither,2002,7,2001/2002,May-Sep,-0.299587797
36,01/08/2002,A,235,55,21.83880799,-26.95972779,White sand,01/08/2002,P,535,128,21.8291315,-26.96168957,1,984,13,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.004272874
40,02/08/2002,A,502,956,21.83782839,-26.97423225,White sand,02/08/2002,P,471,944,21.83562119,-26.9768816,1,367,17,3,N,Y,pups_foraging,2002,8,2001/2002,May-Sep,0.586356972
7,03/08/2002,A,2093,427,21.84801349,-26.99987518,White sand,04/08/2002,A,2007,1138,21.85437008,-27.00446712,1,811,21,0,N,N,neither,2002,8,2001/2002,May-Sep,1.176986818
18,03/08/2002,A,467,941,21.82671424,-26.95626883,Savanna,04/08/2002,A,467,941,21.82671424,-26.95626883,0,0,14,0,N,N,neither,2002,8,2001/2002,May-Sep,0.143384587
8,05/08/2002,A,489,300,21.82488196,-26.97856989,White sand,06/08/2002,A,489,300,21.82488196,-26.97856989,0,0,30,0,N,N,neither,2002,8,2001/2002,May-Sep,2.505903971
40,05/08/2002,A,533,114,21.83574395,-26.97347618,White sand,06/08/2002,A,533,114,21.83574395,-26.97347618,0,0,20,0,N,N,neither,2002,8,2001/2002,May-Sep,1.029329356
4,06/08/2002,A,330,44,21.85724021,-26.95761228,White sand,06/08/2002,P,330,44,21.85724021,-26.95761228,0,0,22,0,N,N,neither,2002,8,2001/2002,May-Sep,1.324644279
40,06/08/2002,A,533,114,21.83574395,-26.97347618,White sand,07/08/2002,A,533,114,21.83574395,-26.97347618,0,0,22,0,N,N,neither,2002,8,2001/2002,May-Sep,1.324644279
7,07/08/2002,A,2007,1138,21.85437008,-27.00446712,White sand,08/08/2002,A,2093,427,21.84801349,-26.99987518,1,811,20,0,N,N,neither,2002,8,2001/2002,May-Sep,1.029329356
10,07/08/2002,A,1176,1071,21.84679732,-26.96108851,White sand,08/08/2002,A,1125,1067,21.84652981,-26.96555849,1,498,9,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.59490272
18,07/08/2002,A,9,293,21.82125259,-26.95888272,Shrubland,07/08/2002,P,533,114,21.83574395,-26.97347618,1,2167,13,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.004272874
36,07/08/2002,A,464,939,21.82146004,-26.97497866,White sand,08/08/2002,A,538,18,21.83522271,-26.9652197,1,1743,14,0,N,N,neither,2002,8,2001/2002,May-Sep,0.143384587
8,08/08/2002,A,506,960,21.8285342,-26.97092878,White sand,09/08/2002,A,506,960,21.8285342,-26.97092878,0,0,28,0,N,N,neither,2002,8,2001/2002,May-Sep,2.210589048
36,08/08/2002,A,538,18,21.83522271,-26.9652197,Shrubland,09/08/2002,A,531,113,21.83709397,-26.96620164,1,215,14,0,N,N,neither,2002,8,2001/2002,May-Sep,0.143384587
8,09/08/2002,A,506,960,21.8285342,-26.97092878,White sand,10/08/2002,A,506,960,21.8285342,-26.97092878,0,0,30,0,N,N,neither,2002,8,2001/2002,May-Sep,2.505903971
36,09/08/2002,A,531,113,21.83709397,-26.96620164,Savanna,10/08/2002,A,531,113,21.83709397,-26.96620164,0,0,14,0,N,N,neither,2002,8,2001/2002,May-Sep,0.143384587
28,10/08/2002,A,2612,380,21.86275979,-26.98758531,White sand,11/08/2002,A,2612,380,21.86275979,-26.98758531,0,0,12,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.151930336
35,10/08/2002,A,2150,879,21.84416172,-26.97562306,Shrubland,11/08/2002,A,2150,879,21.84416172,-26.97562306,0,0,26,0,N,N,neither,2002,8,2001/2002,May-Sep,1.915274125
28,11/08/2002,A,2612,380,21.86275979,-26.98758531,White sand,12/08/2002,A,2612,380,21.86275979,-26.98758531,0,0,32,0,N,N,neither,2002,8,2001/2002,May-Sep,2.801218894
40,11/08/2002,A,533,114,21.83574395,-26.97347618,White sand,12/08/2002,A,533,114,21.83574395,-26.97347618,0,0,20,0,N,N,neither,2002,8,2001/2002,May-Sep,1.029329356
41,11/08/2002,A,1360,346,21.82275195,-26.99328004,White sand,12/08/2002,A,1360,346,21.82275195,-26.99328004,0,0,10,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.447245259
40,12/08/2002,A,533,114,21.83574395,-26.97347618,White sand,13/08/2002,A,533,114,21.83574395,-26.97347618,0,0,22,0,N,N,neither,2002,8,2001/2002,May-Sep,1.324644279
10,13/08/2002,A,1176,1071,21.84679732,-26.96108851,White sand,13/08/2002,P,1176,1071,21.84679732,-26.96108851,0,0,9,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.59490272
35,13/08/2002,A,2150,879,21.84416172,-26.97562306,Shrubland,13/08/2002,P,2150,879,21.84416172,-26.97562306,0,0,25,0,N,N,neither,2002,8,2001/2002,May-Sep,1.767616664
4,16/08/2002,A,782,1048,21.85315914,-26.96422761,White sand,16/08/2002,P,782,1048,21.85315914,-26.96422761,0,0,22,0,N,N,neither,2002,8,2001/2002,May-Sep,1.324644279
35,16/08/2002,A,2690,1209,21.85707131,-26.96857338,White sand,16/08/2002,P,2690,1209,21.85707131,-26.96857338,0,0,25,0,N,N,neither,2002,8,2001/2002,May-Sep,1.767616664
40,16/08/2002,A,502,956,21.83782839,-26.97423225,White sand,16/08/2002,P,502,956,21.83782839,-26.97423225,0,0,16,0,N,N,neither,2002,8,2001/2002,May-Sep,0.43869951
7,19/08/2002,A,2007,1138,21.85437008,-27.00446712,White sand,20/08/2002,A,2007,1138,21.85437008,-27.00446712,0,0,20,0,N,N,neither,2002,8,2001/2002,May-Sep,1.029329356
9,19/08/2002,A,2671,487,21.83551792,-26.99006156,White sand,20/08/2002,A,2671,487,21.83551792,-26.99006156,0,0,28,0,N,N,neither,2002,8,2001/2002,May-Sep,2.210589048
28,19/08/2002,A,2720,428,21.85310952,-26.98326535,White sand,20/08/2002,A,2612,380,21.86275979,-26.98758531,1,1070,32,0,N,N,neither,2002,8,2001/2002,May-Sep,2.801218894
35,19/08/2002,A,2690,1209,21.85707131,-26.96857338,White sand,20/08/2002,A,2690,1209,21.85707131,-26.96857338,0,0,25,0,N,N,neither,2002,8,2001/2002,May-Sep,1.767616664
36,19/08/2002,A,538,18,21.83522271,-26.9652197,Shrubland,20/08/2002,A,538,18,21.83522271,-26.9652197,0,0,14,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,0.143384587
40,19/08/2002,A,502,956,21.83782839,-26.97423225,White sand,20/08/2002,A,502,956,21.83782839,-26.97423225,0,0,16,0,N,N,neither,2002,8,2001/2002,May-Sep,0.43869951
7,20/08/2002,A,2007,1138,21.85437008,-27.00446712,White sand,21/08/2002,A,2093,427,21.84801349,-26.99987518,1,811,21,0,N,N,neither,2002,8,2001/2002,May-Sep,1.176986818
28,20/08/2002,A,2612,380,21.86275979,-26.98758531,White sand,21/08/2002,A,2612,380,21.86275979,-26.98758531,0,0,30,0,N,N,neither,2002,8,2001/2002,May-Sep,2.505903971
35,20/08/2002,A,2690,1209,21.85707131,-26.96857338,White sand,21/08/2002,A,516,323,21.84916425,-26.97021917,1,805,25,0,N,N,neither,2002,8,2001/2002,May-Sep,1.767616664
36,20/08/2002,A,538,18,21.83522271,-26.9652197,Shrubland,21/08/2002,A,538,18,21.83522271,-26.9652197,0,0,14,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,0.143384587
8,21/08/2002,A,506,960,21.8285342,-26.97092878,White sand,22/08/2002,A,506,960,21.8285342,-26.97092878,0,0,29,0,N,N,neither,2002,8,2001/2002,May-Sep,2.35824651
10,21/08/2002,A,394,508,21.84983077,-26.96774147,Savanna,22/08/2002,A,278,9,21.8508014,-26.96818706,1,108,9,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.59490272
36,21/08/2002,A,538,18,21.83522271,-26.9652197,Shrubland,22/08/2002,A,538,18,21.83522271,-26.9652197,0,0,14,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,0.143384587
40,21/08/2002,A,533,114,21.83574395,-26.97347618,White sand,22/08/2002,A,533,114,21.83574395,-26.97347618,0,0,16,0,N,N,neither,2002,8,2001/2002,May-Sep,0.43869951
8,22/08/2002,A,506,960,21.8285342,-26.97092878,White sand,23/08/2002,A,506,960,21.8285342,-26.97092878,0,0,29,0,N,N,neither,2002,8,2001/2002,May-Sep,2.35824651
18,22/08/2002,A,821,1051,21.82465003,-26.95703996,Shrubland,23/08/2002,A,821,1051,21.82465003,-26.95703996,0,0,11,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.299587797
36,22/08/2002,A,538,18,21.83522271,-26.9652197,Shrubland,23/08/2002,A,538,18,21.83522271,-26.9652197,0,0,14,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,0.143384587
40,22/08/2002,A,533,114,21.83574395,-26.97347618,White sand,23/08/2002,A,533,114,21.83574395,-26.97347618,0,0,16,0,N,N,neither,2002,8,2001/2002,May-Sep,0.43869951
8,23/08/2002,A,506,960,21.8285342,-26.97092878,White sand,24/08/2002,A,49,533,21.81986501,-26.975575,1,1002,29,0,N,N,neither,2002,8,2001/2002,May-Sep,2.35824651
18,23/08/2002,A,821,1051,21.82465003,-26.95703996,Shrubland,24/08/2002,A,224,895,21.82192449,-26.96122614,1,538,11,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.299587797
36,23/08/2002,A,538,18,21.83522271,-26.9652197,Shrubland,24/08/2002,A,538,18,21.83522271,-26.9652197,0,0,14,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,0.143384587
41,23/08/2002,A,1362,456,21.82815392,-26.99055802,Shrubland,24/08/2002,A,365,331,21.83156302,-26.98485736,1,718,10,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.447245259
8,24/08/2002,A,49,533,21.81986501,-26.975575,Shrubland,25/08/2002,A,49,533,21.81986501,-26.975575,0,0,29,0,N,N,neither,2002,8,2001/2002,May-Sep,2.35824651
18,24/08/2002,A,224,895,21.82192449,-26.96122614,Savanna,25/08/2002,A,224,895,21.82192449,-26.96122614,0,0,11,0,N,N,neither,2002,8,2001/2002,May-Sep,-0.299587797
28,24/08/2002,A,2720,428,21.85310952,-26.98326535,White sand,25/08/2002,A,2720,428,21.85310952,-26.98326535,0,0,27,0,N,N,neither,2002,8,2001/2002,May-Sep,2.062931587
36,24/08/2002,A,538,18,21.83522271,-26.9652197,Shrubland,25/08/2002,A,538,18,21.83522271,-26.9652197,0,0,13,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,-0.004272874
4,25/08/2002,A,1634,37,21.86741006,-26.95594579,White sand,25/08/2002,P,1634,37,21.86741006,-26.95594579,0,0,20,0,N,N,neither,2002,8,2001/2002,May-Sep,1.029329356
10,25/08/2002,A,1125,1067,21.84652981,-26.96555849,Savanna,26/08/2002,A,1125,1067,21.84652981,-26.96555849,0,0,8,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,-0.742560182
18,25/08/2002,A,224,895,21.82192449,-26.96122614,Savanna,25/08/2002,P,224,895,21.82192449,-26.96122614,0,0,15,0,N,N,neither,2002,8,2001/2002,May-Sep,0.291042049
28,25/08/2002,A,2720,428,21.85310952,-26.98326535,White sand,26/08/2002,A,2720,428,21.85310952,-26.98326535,0,0,25,0,Y,N,babysitting,2002,8,2001/2002,May-Sep,1.767616664
35,25/08/2002,A,2150,879,21.84416172,-26.97562306,Shrubland,26/08/2002,A,2150,879,21.84416172,-26.97562306,0,0,25,0,N,N,neither,2002,8,2001/2002,May-Sep,1.767616664
